SKILL_ID,SKILL_NAME,NORMALIZED_NAME,CONTENT_AREA_NAME,GRADE_LEVEL_NAME,GRADE_NUM,SKILL_AREA_NAME,EQUIVALENCE_TYPE,EQUIVALENCE_GROUP_ID,PREREQUISITE_SKILL_IDS,COMPLEXITY_LEVEL,AUTHORITIES
ae20139f-3d9d-4c2a-9b68-e01a8a348e06,"Evaluate how text, audio, and images interact in various media to communicate ideas, and recognize how these messages are crafted by design (e.g., images could present contradictory ideas to manipulate the meaning of a verbal message or to create irony)","evaluate how text, audio, and images interact in various media to communicate ideas, and recognize how these messages are crafted by design",English Language Arts,Grade 12,12.0,Modes of Representation,unique,,,,AB|AL|GA|IN|MN|MO|ND|NE|OK|PDLTEK|REN|SC|TN|TX
bc10f61e-e69f-e311-9503-005056801da1,"Identify and analyze satire, sarcasm, irony, and understatement in literary texts to explain the text's underlying meaning","and analyze satire, sarcasm, irony, and understatement in literary texts to explain the text's underlying meaning",English Language Arts,Grade 12,12.0,Point of View,unique,,,,AB|AK|AL|AR|AZ|CA|CCSS|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NH|NJ|NM|NV|NY|OH|OK|OR|PA|PDLCAC|PDLCCE|PDLILC|PDLNMC|PDLTEK|REN|RI|SC|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY
95334c9c-a69f-e311-9503-005056801da1,"Evaluate the influence of point of view, and analyze the effect of multiple narrators or a shifting point of view","evaluate the influence of point of view, and analyze the effect of multiple narrators or a shifting point of view",English Language Arts,Grade 12,12.0,Point of View,unique,,,,AB|AL|ND|NE|NY|OK|PDLTEK|REN|SC|TX
9d672964-e331-425b-8765-9509938d517f,"Compare and contrast the effects of different forms of narration (e.g., interior monologue, shifting points of view, ironic distance between author and narrator) across various genres of fiction",compare and contrast the effects of different forms of narration across various genres of fiction,English Language Arts,Grade 12,12.0,Point of View,unique,,,,AR|GA|SC|TX
bb10f61e-e69f-e311-9503-005056801da1,Analyze the difference between the narrator's point of view and the author's implied point of view especially in a text in which there is ironic distance between the author and narrator,the difference between the narrator's point of view and the author's implied point of view especially in a text in which there is ironic distance between the author and narrator,English Language Arts,Grade 12,12.0,Point of View,unique,,,,AK|AL|AR|AZ|CA|CCSS|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|PDLCAC|PDLCCE|PDLILC|PDLNMC|PDLTEK|REN|RI|SC|SD|TN|UT|VA|VT|WA|WI|WV|WY
07334c9c-a69f-e311-9503-005056801da1,"Analyze information given in the text to make a prediction about a related situation (e.g., apply political model to related historical event, predict character behavior based on archetypal character)",information given in the text to make a prediction about a related situation,English Language Arts,Grade 12,12.0,Prediction,unique,,,,AB|GA|PDLTEK|REN|SC|TX|VA
6637d613-9858-42f3-aaf4-87486e99ac55,"Confidently and independently self-select texts from a large range of literary texts for personal enjoyment, interest, and academic tasks, including that which is intended for adults","confidently and independently self-select texts from a large range of literary texts for personal enjoyment, interest, and academic tasks, including that which is intended for adults",English Language Arts,Grade 12,12.0,Purpose for Reading,unique,,,,AB|GA|ID|ME|MN|NE|NY|OK|SD|TX|VA
c055b2c7-bf22-44db-af5e-77bb6578aca1,"Confidently and independently self-select texts from a large range of informational texts for personal enjoyment, interest, and academic tasks, including that which is intended for adults","confidently and independently self-select texts from a large range of informational texts for personal enjoyment, interest, and academic tasks, including that which is intended for adults",English Language Arts,Grade 12,12.0,Purpose for Reading,unique,,,,AB|CO|GA|ID|ME|MN|NE|OK|SC|SD|TX|VA
d73cebb6-a1a7-4aa4-9492-3bcb83f801f3,"Read a greater variety of complex grade-appropriate text aloud with accuracy, automaticity, and full comprehension, automatically adjusting reading rate, expression, and phrasing based on reading purpose, audience, and the nature of the text","read a greater variety of complex grade-appropriate text aloud with accuracy, automaticity, and full comprehension, automatically adjusting reading rate, expression, and phrasing based on reading purpose, audience, and the nature of the text",English Language Arts,Grade 12,12.0,Reading Rate and Fluency,unique,,,,VA
093317db-446e-4635-a70a-9763255c2f9a,"Select the most appropriate print and digital search tools and research strategies (e.g., bibliographies) and employ them efficiently to locate and acquire credible, relevant, and useful information","select the most appropriate print and digital search tools and research strategies and employ them efficiently to locate and acquire credible, relevant, and useful information",English Language Arts,Grade 12,12.0,Research Strategies,unique,,,,AL|GA|ID|MN|OK
1f344c9c-a69f-e311-9503-005056801da1,"Evaluate the quality of cited sources and their credibility, reliability, origin, currency, consistency, logic, and coherence, noting strengths and weaknesses","evaluate the quality of cited sources and their credibility, reliability, origin, currency, consistency, logic, and coherence, noting strengths and weaknesses",English Language Arts,Grade 12,12.0,Research Strategies,unique,,,,AL|GA|ID|MN|OK|REN
6170f3c6-29dd-42fd-b70e-a370be181238,Demonstrate and share responsible and ethical use of information and communication technologies by knowing the kinds of information that should not be publicly shared and describing the consequences of poor decisions,and share responsible and ethical use of information and communication technologies by knowing the kinds of information that should not be publicly shared and describing the consequences of poor decisions,English Language Arts,Grade 12,12.0,Response to Text,unique,,,,ID|OK
040139fe-e7ac-4c81-b858-6b1b0a820a7c,"Explore and interact with a variety of literary and informational texts (e.g., taking notes, journaling), describing personal connections and reflecting on oral and written responses","explore and interact with a variety of literary and informational texts, describing personal connections and reflecting on oral and written responses",English Language Arts,Grade 12,12.0,Response to Text,unique,,,,AR|GA|TX|WI
b12cb4ab-f986-4a1d-95a0-e9da0a9bdead,"Evaluate descriptions of complex technical or scientific processes in informational or functional text for clarity, completeness, and appropriateness for audience","evaluate descriptions of complex technical or scientific processes in informational or functional text for clarity, completeness, and appropriateness for audience",English Language Arts,Grade 12,12.0,Sequence,unique,,,,AL|GA|ND|NE|PDLTEK|REN|SC|TX|VA
6210f61e-e69f-e311-9503-005056801da1,"Analyze and evaluate how the author's choices about setting influence a literary work (e.g., show contrast, reveal character, heighten tension, change the mood)",and evaluate how the author's choices about setting influence a literary work,English Language Arts,Grade 12,12.0,Setting,unique,,,,AB|AK|AL|AR|AZ|CA|CCSS|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|PDLCAC|PDLCCE|PDLILC|PDLNMC|PDLTEK|REN|RI|SC|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY
92334c9c-a69f-e311-9503-005056801da1,Evaluate how a text comments on and/or provides insight into settings and places,evaluate how a text comments on and/or provides insight into settings and places,English Language Arts,Grade 12,12.0,Setting,unique,,,,ND|REN|TX|VA
ff314c9c-a69f-e311-9503-005056801da1,"Use knowledge of common foreign words (e.g., siesta, hors d'oeuvre) and phrases (e.g., faux pas, carte blanche, carpe diem) used in English",knowledge of common foreign words and phrases used in english,English Language Arts,Grade 12,12.0,Structural Analysis,unique,,,,FL|REN|SC|TX|VA
9e89a5bb-39d4-440f-aeaf-066fe57a4827,Analyze how text structures affect the meaning and message of non-narrative informational and technical texts and how their text structures differ from those used in narrative texts,how text structures affect the meaning and message of non-narrative informational and technical texts and how their text structures differ from those used in narrative texts,English Language Arts,Grade 12,12.0,Structure and Organization,unique,,,,GA|MN|VA
b810f61e-e69f-e311-9503-005056801da1,"Analyze and critique how structural choices in a poem (e.g., form, meter, sound devices) affect the meaning and contribute to aesthetic impact",and critique how structural choices in a poem affect the meaning and contribute to aesthetic impact,English Language Arts,Grade 12,12.0,Structure and Organization,unique,,,,AB|AK|AL|AR|AZ|CA|CCSS|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|PDLCAC|PDLCCE|PDLILC|PDLNMC|PDLTEK|REN|RI|SC|SD|TN|TX|UT|VT|WA|WI|WV|WY
c911f61e-e69f-e311-9503-005056801da1,"Analyze and evaluate the effectiveness of the organizational structure of an expository or argumentative text (e.g., whether it makes points clear, convincing, and engaging)",and evaluate the effectiveness of the organizational structure of an expository or argumentative text,English Language Arts,Grade 12,12.0,Structure and Organization,unique,,,,AB|AK|AL|AR|AZ|CA|CCSS|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|PDLCAC|PDLCCE|PDLILC|PDLNMC|PDLTEK|REN|RI|SC|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY
fc324c9c-a69f-e311-9503-005056801da1,"Recognize traditional and classical organization in documents such as treatises, essays, and speeches (e.g., introduction, first and second transitions, body, and conclusion) to better comprehend and critique content","traditional and classical organization in documents such as treatises, essays, and speeches to better comprehend and critique content",English Language Arts,Grade 12,12.0,Structure and Organization,unique,,,,AB|CO|FL|GA|MO|NY|OK|REN|SC|TX|VA
6b11f61e-e69f-e311-9503-005056801da1,"Analyze and evaluate summaries of grade-level or higher informational texts to determine the main ideas and identify relevant details and potential usefulness of a source (e.g., evaluate an abstract to determine if an article will be useful)",and evaluate summaries of grade-level or higher informational texts to determine the main ideas and identify relevant details and potential usefulness of a source,English Language Arts,Grade 12,12.0,Summary,unique,,,,AB|AK|AL|AR|AZ|CA|CCSS|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NH|NJ|NM|NV|NY|OH|OK|OR|PA|PDLCAC|PDLCCE|PDLILC|PDLNMC|PDLTEK|REN|RI|SD|TN|UT|VT|WA|WI|WV|WY
6d11f61e-e69f-e311-9503-005056801da1,Accurately and objectively summarize how two or more central ideas of an informational text interact and build on one another,accurately and objectively summarize how two or more central ideas of an informational text interact and build on one another,English Language Arts,Grade 12,12.0,Summary,unique,,,,AK|AL|AR|AZ|CA|CCSS|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NH|NJ|NM|NV|NY|OH|OK|OR|PA|PDLCAC|PDLCCE|PDLILC|PDLNMC|PDLTEK|REN|RI|SC|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY
1d9157e9-9f11-4b8a-8bec-35ad0c1a594b,Demonstrate understanding of complex ideas when paraphrasing texts for various purposes,understanding of complex ideas when paraphrasing texts for various purposes,English Language Arts,Grade 12,12.0,Summary,unique,,,,AR|FL|ND|OK|SC|VA
6410f61e-e69f-e311-9503-005056801da1,Accurately and objectively summarize how two or more themes of a literary text interact and build on one another in order to arrive at a complex analysis,accurately and objectively summarize how two or more themes of a literary text interact and build on one another in order to arrive at a complex analysis,English Language Arts,Grade 12,12.0,Summary,unique,,,,AK|AL|AR|AZ|CA|CCSS|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|PDLCAC|PDLCCE|PDLILC|PDLNMC|PDLTEK|REN|RI|SC|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY
c212f61e-e69f-e311-9503-005056801da1,Evaluate alternate synonym choices when writing and speaking and evaluate an author's word choices based on the nuances in their meanings,evaluate alternate synonym choices when writing and speaking and evaluate an author's word choices based on the nuances in their meanings,English Language Arts,Grade 12,12.0,Synonyms and Antonyms,unique,,,,AK|AL|AR|AZ|CA|CCSS|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NH|NJ|NM|NV|NY|OH|OK|OR|PA|PDLCAC|PDLCCE|PDLILC|PDLNMC|PDLTEK|REN|RI|SC|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY
8eb366fa-c46c-4aec-8d1b-a787b52c84c4,Fluently interpret and analyze print and digital texts in any format encountered,fluently interpret and analyze print and digital texts in any format encountered,English Language Arts,Grade 12,12.0,Text Features,unique,,,,GA|MN|NE|VA
fd324c9c-a69f-e311-9503-005056801da1,"Analyze and evaluate text features for effectiveness, organization, clarity, and coherence (e.g., evaluate a magazine for effective use of multiple techniques such as layout, typeface, and graphics)","and evaluate text features for effectiveness, organization, clarity, and coherence",English Language Arts,Grade 12,12.0,Text Features,unique,,,,AB|AZ|CA|CO|FL|GA|MN|ND|NE|OK|PDLCAC|PDLTEK|REN|SC|TX
1c08d23a-bdd9-42c5-9007-567a104a777e,Compare and contrast the treatment of universal themes across literary texts,compare and contrast the treatment of universal themes across literary texts,English Language Arts,Grade 12,12.0,Theme,unique,,,,AB|AR|GA|ID|IN|NE|OK|SC|TX|UT|VA
62c34021-2338-4778-bfb9-dba207a09040,Evaluate the consistency and clarity of expression of the author's controlling idea in a literary text,evaluate the consistency and clarity of expression of the author's controlling idea in a literary text,English Language Arts,Grade 12,12.0,Theme,unique,,,,AB|TX
6310f61e-e69f-e311-9503-005056801da1,"Analyze how complex works develop multiple levels of themes (i.e., how the themes interact and develop)",how complex works develop multiple levels of themes,English Language Arts,Grade 12,12.0,Theme,unique,,,,AB|AK|AL|AR|AZ|CA|CCSS|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|PDLCAC|PDLCCE|PDLILC|PDLNMC|PDLTEK|REN|RI|SC|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY
b510f61e-e69f-e311-9503-005056801da1,"Apply the most appropriate or efficient strategy needed to determine, clarify, or gain greater understanding of the correct usage and nuances in meanings of general academic words and phrases in literary texts at the college- and career-readiness level, including synthesizing information from context, a variety of general or specialized reference material, and knowledge of etymology","apply the most appropriate or efficient strategy needed to determine, clarify, or gain greater understanding of the correct usage and nuances in meanings of general academic words and phrases in literary texts at the college- and career-readiness level, including synthesizing information from context, a variety of general or specialized reference material, and knowledge of etymology",English Language Arts,Grade 12,12.0,Word Meaning and Reference Materials,unique,,,,AK|AL|AR|AZ|CA|CCSS|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OR|PA|PDLCAC|PDLCCE|PDLILC|PDLNMC|PDLTEK|REN|RI|SC|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY
